2908,Filien : CDP anormalement obligatoire pour un mvt engage
2907,Purge d'une CAP sur le tableau d'avancement
2933,Recherche ligne EAP depuis MVT : Zone eMarche a regler
2898,Suppression d'une commande multiligne : MAJ partielle du cumul e-Marche
2899,Caractere Euro non lisible sur le message de depassement du eMarche
2900,Modif montant EAP non reprise sur cumul eMarche
2901,Operateur ecomique : Possible de selectionner un tiers suspendu
2902,Filtre des ventilations
2903,Le tableau d'avancement reste bloque a en cours de calcul
2904,Gerer les reussites a concours
2905,Telechargement des fichiers de controle des imports
2906,Supprimer la saisie en liste des ventilations
2909,Termes redondants dans le parametrage des workflows (par famille de marches)
2910,Lors de la cloture de plusieurs agent en meme temps
2911,Filien : cumul HT du eMarche errone
2912,Filien : message d'anomalie non explicite
2913,filien : consommation erronee sur la ventil par presta du marche
2915,Graphisme : bandeau infos des assistants
3803,Plantage a la consultation d'une PJ
2916,"Impacts eMarche :  Filien - lorsque l'on cree un engagement (ou autre) par filien malgre l'erreur, il commit"
2917,Impacts eMarche : s'il n'y a pas de prestation sur le eMarche et sur l'affectation message bloquant
2918,"Impacts eMarche : Filien - Creation via filien d'un engagement au stade premandat, erreur sur le disponible facture"
2919,Probleme visu pdf sous
2920,Recette workflow validation de marches
2921,WS appeles lors de chaque enregistrement d'une commande sans modification
2922,"FilienAP : Apres integration d'un EAP, le cumul du eMarche reste nul"
2923,Le calcul de l'avancement declenche une erreur
2924,Web services appeles a 0 alors qu'il n'y a pas de modification
2925,Les revalorisations sont re-transmises sir on modifie le montant de l'EAP
2926,Probleme de rafraichissement de l'onglet
2927,filien pour creation de pre-mandat : Blocage injustifie pour depassement du eMarche
2928,"fimanval : Apres validation, les cumuls du e-marche n'ont pas bouge"
2929,Justification du cumul mandate : le numero de mandat n'apparait pas
2930,Erreur recalcul cumul CMD sur EAP
2934,Visualiseur (graphique) de l'etat d'un WF
2935,[DA] - Moficiation du gestionnaire de batch WINDOWS
2936,Evolution du composant de selection d'un lien ou d'un fichier utilise dans les pieces jointes : setEnabled
2937,Declaration de sous traitance : a paiement direct par defaut
2938,Differentes remarques sur l'edition du certificat de paiement
2939,Plus de distinction Avance forfaitaire / facultative
2940,Reprise et libelle du dossier
3802,Date de transmission des PJ
2941,Suppression du marche bloquante
2942,Pb d'acces aux taches a faire
2943,Plantage TOMCAT
2944,Saisie de la ventilation par budget : erreur a l'enregistrement
2945,Cumul du dossier : Quelques reglages d'affichage
2946,Ventilation par service : plantage en creation de marche par l'assistant
2947,"Reprise ""specifique"" du CG45"
2948,Creaction marche par assistant : impossible d'ajouter la nomenclature d'achat
2949,Lien simple : la liste n'est pas la meme si le code est saisi ou si je clique sur ...
2950,Saisie ardue du service gestionnaire 23 sur les proprietes
2951,"Les marches ""a bons de commandes"" ne sont pas visibles depuis eCdes"
2952,"Cumuls ""reste commande en CP"" TVA et TTC du marche errones"
2953,Saisie impossible du code de la fiche analytique
2954,"Marche valide : impossible de declarer les prix, avenants ou variations de prix"
2955,Validation marche impossible
3801,Pas de mofication des tiers possible si licence eTiers
2956,eCommandes : Impossible d'engager une commande avec de la TVA
2957,Ligne sur BPU : la quantite saisie saute
2958,Enlever la reference ROO_IMA_REF des message d'erreur du WEBSERVICE
2959,La saisie des ventilations analytiques est parfois impossible.
2960,v2.0-SNAPSHOT (090427.1436)
2962,Le titre de la vue qui affiche les cumuls est erronee
2963,Reprise : determination du numero de lot
2964,"Plantage de l'edition ""situation financiere du marche""."
2965,"Si l'EAP a une ou des reval, seul le mt de l'EAP est affiche, mais le cumul est just."
2966,"Reprise : pour les dossiers et les lots, correspondance des libelles"
2967,Cumuls des dossiers vide
2969,DA sur les cumuls !
2970,Reprise : Les eMarches n'ont pas de ventilation par budget
2971,Reprise : Un drole de montant qui se balade...
2972,Reprise : Les marches reconductibles ne sont pas topes reconductibles
2973,"Reprise : Composition du numero de marche ""monolot""."
2974,eCommandes : Zones de saisie du tiers et du marche
2975,Cumuls : Jusfication vide du Reste commande en AP.
2976,v2.0-SNAPSHOT (090427.1436) Blocage creation agent dans le cas d homonyme
2977,v2.0-SNAPSHOT (090427.1436) Controle agent a partir du dossier synthetique
2978,v2.0-SNAPSHOT (090427.1436) Selection d'une ligne de pointage
2979,v2.0-SNAPSHOT (090427.1436) Creation regime et regime supplementaire
2980,v2.0-SNAPSHOT (090427.1436) Modification dans la gestion des emplois
2981,v2.0-SNAPSHOT (090427.1436) Creation d'une nouvelle inputation
2982,v2.0-SNAPSHOT (090427.1436) Sanction
3798,Controle de la licence e-Tiers
3797,Justification au niveau de l'EAP absente
2983,v2.0-SNAPSHOT (090427.1436) Donnees administratives - Experience
2984,Pb lors de la MAJ des cumuls avec ajout d'analytique
3800,Justification du Pre-engage en CP => liste vide
2985,Message incoherent a la validation de la ligne de commande.
2986,Saisie des enfants comportement des zones dans la fenetre bizarre
2987,Plantage apres avoir saisie tous les onglets puis enregistrer general
2988,Assistant de detachement d'un agent
2989,Taches Valider et Solder n'existe pas cote CS
2990,Impossible de saisir l'adresse mail de l'utilisateur dans SMADMIN :: UTI
2991,Page de parametrage des WF - Probleme encoding pour le texte Tache a faire
2992,"Erreur ""could not initialize proxy - the owning Session was closed"" lors de validation marche a tranche"
2993,Marche reconductible issu  de la reprise
2994,Dans CMD on ne devrait pas pouvoir selectionner de tranche conditionnelle non affermis
2995,Erreur lors de la creation d'un marche avec nomenclature CPV
2996,Revoir les bitmaps des elements de menu du suivi budgetaire
2998,L'edition du parametrage ne doit etre accessible que sur la base de production
2997,Fiche de recensement eco
2999,Deplacer le traitement d'officialisation hors du suivi.
3000,Cumuls sur les Ventilations / Analytique
3001,Probleme de mise a jour de cumul dans FAC
3002,Tester la presence de l'annee avant le scenario
3003,Depassement de capacite lors de saisie d'un avenant en moins value
3004,Erreur lors de la validation de premandat
3005,Montants des cumuls des ventilations analytiques
3006,Message d'erreur lors de l'affermissement d'une tranche cond. Date limite depasse alors que ce n'est pas le cas
3007,Le cumul de tranches affermis n'apparait pas dans le cumul du marche a tranche
3008,Edition de la fiche de recenssement economique incorrecte
3009,Les cumuls des operateurs economique n'apparaissent pas
3010,Edition avenant
3011,Erreur conversion Date en String
3012,L'avertissement avant officialisation est inutile.
3013,"Message avant ""Reinitialisation"" a modifier"
3014,Erreur lors de la saisie d'une revision
3015,Type de marches
3016,Combo Type de contrat non rempli sur les proprietes de l'accord cadre via assistant
3017,Le quicksearch sur les operateurs economiques ne fonctionne pas
3018,Budget saisi dans l'assistant non enregistre.
3019,Les montants des operateurs eco crees a partir des attributaires ont leurs montants a 0
3020,Les cumuls des AC ne sont pas en phase avec les cumuls des marches subsequents associes
3021,Message d'erreur lors de la creation d'une tranche conditionnelle sur un marche valide
3791,Les fusions ne fonctionnent pas normalement
3022,Probleme sur les nomenclatures d'achat
3792,La police des titre est a changer
3023,Justification engagements d'AP de l'OP economique vide
3024,"Lorsque je fais un recalcul des cumuls sur un eMarche, tous les montants sont mis a 0"
3025,Creation d'un mouvement associe a un EAP : la mise a jour des cumuls n'est pas faite - 
3026,Cumul lors de la creation d'une ligne d'engagement CP
3027,Zone tranche degrisee quand on enleve l'echeancier d'operation
3793,Le nb d'enregistrement des listes ne s'affichent pas
3028,Modification monte OP ECO en erreur sur marche valide
3029,Message d'erreur lors de la suppression d'un MVT
3796,"Question au sujet de ""client/fournisseur/les deux"""
3030,Pas de selection du mouvement par son eMarche
3031,MVT : Lorsque l'on supprime une ligne sans eMarche erreur Webservice injustifiee
3032,"Incoherence entre le tiers et le marche,le service et le marche,la nature de prestation et le marche."
3033,Creation d'un MVT en recette le champ marche est grise (desactive)
3034,FAC : La modification du montant rapproche n'impacte pas les cumuls du eMarche correspondant
3035,Un Premandat direct de 200€ avec un Tiers qui n'a plus de disponible est possible alors qu'on devrait avoir un message bloquant
3036,Cumul operateur economique mal mis a jour EAP
3789,eMedecinePreventive : Le planning en mode modification est inutilisable
3037,Masque du suivi budgetaire
3038,impossible de creer un marche
3039,Les libelles des montants sont caches par la zone au dessus
3040,Recuperation du tiers lors de la recherche du marche
3041,Les cumuls en recette ne sont pas implemente
3042,Masque du suivi budgetaire
3043,Lors de la saisie de la ventilation sur l'operateur economique avec TVA l'arrondi est suspect
3044,Les disponibles TTC sont faux sur les ventilations
3045,Officialisation d’un scenario
3046,Officialisation d’un scenario
3067,Edition du parametre plantage si il ny a rien a editer
3048,"Lors d'un derapprochement de facture, le cumul reste bloque a facture"
3049,Pas d'alerte si creation marche sans service gestionnaire
3050,Erreurs de cumuls suite au parametrage des Ventilations analytiques a Unite de mesure P
3051,Enveloppe budgetaire
3052,[GWT 1.5] Erreur NullPointerException en sous-marin
3053,Erreur lors du recalcul unitaire d'un marche
3054,Ventilation des operations : critere de recherche date de fin ==> erreur
3055,Mise a jour des cumuls suite a un engagement d'AP
3056,Mulitplication des noeuds dans arbo si association multiple
3057,CMD : Lorsque je saisie une ligne de commande je ne peux plus modifier le marche apres enregistrement
3058,"Ventialtions analytiques, le montant TTC est envoye au lieu du HT"
3790,Creation et modification des requetes en mode graphique
3059,CMD : Lorsque je saisie un marche sans tranche la tranche ne se grise pas
3060,WS : La suppression d'une ligne de commande n'implique pas la mise a jour du disponible sur les ventilations
3061,Erreur lors de la modification d'une ventialation analytique
3062,Erreur sur les cumuls par Operateur eco / Ventilations Analytiques
3063,Montant TTC un peu trop arrondi
3064,WS : Problemes sur modification de commande avec les montants disponibles des ventilations
3787,Erreur sur le calcul de la TVA
3065,Tableaux de bord par budget Loupe du haut fonctionne et celle du bas ne fonctionne pas.
3066,Resultat d'un scenario par imputation plantage
3068,probleme d'affichage du bouton Recalculer les cumuls
3069,Dans les recuperations dans EXCEL les cotes devrait etre systematiquement rajouter.
3070,Selection d'une tranche avec plusieurs operateurs economique. On ne peut pas faire de distinction entre les ligne a selectionner
3071,Recherce de MVT et de MVT ligne le filtre sur les marche et tranche ne fonctionne pas
3072,Montant faux dans le montant realise/estime
3073,Possibilite de valider un marche sans l'avoir enregistre
3074,FIMANVAL
3794,Le glisser / deposer de noeuds dans les arborescence ne fonctionne pas
3075,Masque de suivi de collectivite la suppression d'un masque est impossible
3076,Tableaux de bord  collectivite Loupe du haut fonctionne et celle du bas ne fonctionne pas.
3077,Cumul lors de la suppression d'une ligne d'engagement CP
3078,Tableau de bord collectivite la fenetre detail du suivi reste bloqee.
3799,SOLDE des cumuls incoherent
3079,Tableau de bord budgetla fenetre detail du suivi reste bloqee.
3080,sur e-facture on propose au rapprochement de facture des mouvements avec un calendrier qui ne possede pas d'avancement facture.
3081,"Lors du derapprochement d'une ligne de mouvement, le cumul sur les ventilations analytiques est faux"
3082,Bitmap + activation
3083,La saisie du code marche/tranche doit etre forcee en majuscule
3084,Impacts eMarche : Erreur sur reliquats dans eFacture
3085,Pre-mandat en recette me genere un engage negatif sur les cumul du marche. Les 10% maquant du senarii 3 :(
3086,Liste des enveloppes : cadrage des colonnes
3087,"Montants des cumuls de l'onglet 'Reste a engage en CP"" a 0"
3088,Modification des propriete d'un marhce.
3089,"Creation marche a tranche, une fois enregistre, on reste sur l'assistant"
3090,Tiers de la tranche non renseigne
3091,La liste des rubriques ne se limite pas aux rubriques de type recette en saisie des pre-mandat
3092,Tableau de bord par population le total realise doit etre eagal a zero
3093,Message d'erreur lors de la suppression d'un premandat de rejet ou de reduction
3094,La tranche est grisee a tord
3095,recherche des suivis pour la saisie des enveloppes
3096,Pas de mise a jour des cumuls lors de la creation d'un pre-mandat de reduction ou de rejet
3097,Message d'erreur bloquant lors de l'ouverture d'une ligne de reduction par RED
3098,Interdire la creation sur les ecrans de tableau de bord
3099,Zones grisees ou non grisees
3118,Controle de presence de l'Url du Ws dans la table SMMODULE
3100,Selection d'un mvt de recette en creation d'un pre-titre lorsque la rubrique n'est pas renseignee
3129,Rapprochement pre-mandat impossible si rubrique CDP non renseignee sur le mouvement
3101,"Lors de la recherche d'un mouvement, le code marche est positionne sur 10 caracteres au lieu de 18"
3102,Probleme d'affichage de la fiche d'un marche non reconductible.
3103,Incoherence d’affichage entre l’onglet cumul d’une fiche marche et la popup solder un marche
3104,Declaration sous-traitant : popup ne se ferme pas
3105,Modification d'un type avenant : erreur levee
3106,Gestion des marches : aggrandir la taille de la liste
3107,Liste des operateurs economiques : aggrandir la taille de la liste affichee
3108,Dans marche subsequent : aggrandir le lien vers l'accord-cadre
3109,Modification liste et saisie operateur economique en rapport avec le RIB
3110,Montants Operateurs economiques non alignes a droite
3111,Marche subsequent : afficher le titulaire d'un marche dans la liste des marches subsequent
3112,Recherche de tiers par libelle
3113,Separateur des milliers du montant initial des ventilations a ajouter
3114,Operateur economique : definition d'un sous-traitant
3115,MVL probleme affichage marches
3116,MVL - code marche limite a 10 caracteres
3117,PLM - libelle marche et exomarche mal geres
3119,Controle sur le Service passe en parametre lors de l'appel du WS
3120,Saisie d'un operateur economique_ Zone de commentaire est trop petite
3121,Rubrique CDP - afficher le libelle dans la combo
3122,La liste des nomenclatures CPV incomplete
3123,Creation d'une tranche_date d'etablissement du prix initial n'est pas vide par defaut
3124,Si pas d'URL pour les web services de renseignee : erreur fi.exe
3125,"NATSTAR - Lors des appels aux web services, c'est le service gestionnaire qui est envoye au lieu du service destinataire"
3126,Rubrique CDP plus modifiable en recette
3785,Erreur fatale lors de la validation
3127,"Proprietes d'un marche, valeurs par defaut des caracteristisques et de la forme du prix"
3128,Creation d'un ECP via e-Factures a partir d'un EAP
3130,Les ecrans MAV et SEF ne fonctionnent plus avec la licence E-Marche
3131,"CTOOLS - Lors des appels aux web services, c'est le service gestionnaire qui est envoye au lieu du service destinataire"
3132,planton de l'extracion par budget
3133,Construction de Bean plante sur les entiers pour lesquels la saisie est incorrecte
3134,La maj du DISPONIBLE ne se fait pas.
3135,Montants tranches ferme sur fiche marche : pas de separateur de milliers
3136,Entete marche : duree du marche - l'unite n'est pas precisee
3137,Retester toutes les editions en verifiant les alignements et les retour a la ligne des libelles trop long
3138,La suppression d'un mandat se fait meme apres le msg bloquant (deppassement du cumul e-marche)
3139,Allotissement d'un AC
3140,Marche subsequent : choisir le lot de l'AC
5248,liste avec filtre activite : decalage entre la ligne selectionne et le check tope
3141,"Marche a BdC : mini OK, maxi KO : montant initial/nbre reconduction ==> Requete corrective ! (post-repriseCG45)"
3142,N° avenant non correct ?!
3143,Reprise du Service gestionnaire
3144,Reprise Procedure de passation
3145,Reprise Type de marche
3146,Reprise Forme de prix
3147,L'application ne peut pas etre lancee sur une base sans licence e-marche
3148,Reprendre les pieces jointes CS et creer un PJ texte sur le marche web2
3149,Marche reconductible : date de fin recuperee erronee et date des periodes idem.
3150,marche CS 07037 avec 16 lots : toutes les lignes d'engagement d'AP pointe sur le meme lot or initialement non
3151,Type d'avenant : reprendre la type AVEC impact financier si un montant est saisi sur l'avenant
3152,Marche 08111001 : TITULAIRE : 37325 et non celui repris ?!
3153,"Montant sous-traite a recuperer dans ""Cumul des modifs"" et pas dans ""Montant initial"""
3154,"Montant titulaire a recuperer dans ""Cumul des modifs"" et pas dans ""Montant initial"""
3155,Reprise des AC et marches subsequenst
3156,Les montants des cumuls Op sont a NULL au lieu de 0 apres le recalcul suivant la reprise
3783,Mise a jour des delai CPT sur MVTLIGNE lors du rapprochement
3157,Marche avec date de fin depassee consomable
3158,Facture validee dont le mandat est rejete : la facture est derapprochee mais reste en validee : re-utilisation impossible ?!
3159,Creation facture avec creation de l'engagement en meme temps : Pas de mise a jour du cumul facture du marche
3160,validation cmd AP : depassement de X euros du montant de l'operation : X = montant de la commande au lieu de la difference entre
3161,validation cmd AP : depassement de X euros du montant de l'operation : alors que le montant de l'operation est > ??!!
3162,Filtre sur marches a corriger
3163,Erreur a la validation d'une facture / Rubrique CDP
3164,Profil d'utilisateur ayant un acces en consultation uniquement sur tous le module
3165,Le suivi n'est pas incremente par le mois de janvier 2009
3166,Parfois on ne peut pas derapprocher une ligne de facture creee par e-facture.
3167,Le marche n'est pas renseigne par le marche de l'EAP en creation de MVT de CP
3168,Besoin individuel plantage en creation.
3169,Besoin individuel plantage en creation. Le lien (REC_RH_84.FO_BI_R_RECAP) pointe sur un objet inexistant
3170,Les compteurs des agents: plantage
3171,Inscription comcour : Zone obligatoire pas en gras
3172,Mauvais message d'erreur lors de la creation d'un operateur economique deja existant
3173,Engagement d'un marche solde ou avec une date de fin
3174,Marche solde consommable
3175,L'icone creation et suppression dans les recapitulatifs agents  ne devraient pas apparaitre.
3176,Derogation la categorie appelee sur d'autre ecran categorie statutaire ne peut etre modifiable
3177,Besoin individuel la selection sur la catalogue de stage de fonctionne pas.
3178,Erreur levee lors d'un deraprochement de facture
3179,Besion individuel origine du besoin titre de l'ecran
3180,La recherche MVL ne filtre pas sur les e-marches
3181,historique des modifications:  titre et zone type d'etat
3239,Recapitulatif agent : on recupere les demandes de formation en cours d'autre agent
3183,CTR ne consomme pas les bons cumuls
3184,Besoin individuel: La zone dif Oui/Non reste toujours a oui
3212,Mise a jour des cumuls dans MVTLIGNE (GIFT 77207)
3186,Plantage sur la selection d'une session.
18994,"Copie campagne : modifier msg ""Cet element existe deja"""
3188,Filtrage des arbres de validation
3189,Affichage de messages d'erreurs WS dans CS
3190,Probleme de mise a jour des cumuls lors d'un derapprochement
3191,Besoin individuel : Historique : le libelle du plan n'est pas affiche c'est son code.
3780,Mot de passe modifier (null => 1 car blanc)
3193,Demande d'inscription a une session
3194,Demande d'inscription a une session : interrogation fiche individuelle vide.
3195,"domaine, annee et plan a reporter dans les BI associes au plan"
3196,Lien : acces a la donnee liee
3197,Absences participants session de formation en creation
3198,Niveau de confidentialite
3199,Mise a jour des MVTDATE lors d'une creation de MVTLIGNE via e-Factures
3200,Absences participants session de formation message Impossible de saisir d'absences en dehors des dates de la session !
3201,Nouvel objet graphique : planning absences
3202,Bordereau de prix unitaire dans e-Commandes
3203,DUNKERQUE : Evolution ePaie
3204,Creation d'une ventilation par operation dans eMarche
3205,Confidentialite module
3206,Rajouter les informations diverses des marches CS sur les marches Web2
3207,Montant TVA a recalculer
3208,Ajout du splitButton de GXT
3209,Profil visualisation
3210,Probleme lors d'un changement de Tiers sur l'entete de mouvement
3211,Erreurs incorrectes lors du passage du batch
3213,Pb de migration de la P08.2 vers la P09.1 en developpement
3214,Besoin d'un composant EXT-GWT : Asynctree
3215,Demarrage du cycle  de formation : Plantage du batch
3216,Creation modification Besoin individuel gestion des doublons non effectues
3217,Message d'erreur lors de la suppression d'un pre-mandat sans marche
3218,"Creation de session de formation: Plus la maitrise du stage, Domaine, type de stage"
3219,"CAL : Sur une phase du calendrier autre que engagement, lorsque l'on saisie une habilitation, pas de valeur par defaut"
3220,Accepter un besion message d'erreur
3221,CAL : Lorsque l'on choisi de rendre le service fait obligatoire les bornes ne sont pas initilisees
3222,CAL : Les parametre de la phase 5 ne sont pas repris
3223,Fort de France : Diffusion des bulletins de paie sous forme electronique par e-mail.
3224,Il n'est pas possible de supleer un utilisateur situe sur le 1ier noeud de l'arbre de validation
3225,ACTION_XNET_EPREPA_BUG_1
3226,ACTION_XNET_EFAC_BUG_1
3227,ACTION_XNET_EFAC_BUG_3
3228,Saisie detaillee du service fait en Xnet sur un EAP
3229,as de lien lors de saisie sur commandes en AP ou en CP
3230,Ajout du numero de ligne et affichage par ordre croissant
3231,Saisie de SF sur ECP : le controle de dispo par rapport au montant
3779,Saisie d'un avenant
3232,Erreur Hibernate=>java.lang.ClassCastException: java.lang.Boolean cannot be cast to fr.sedit.core.hibernate.UserTypeEnumAbstract
3233,Recherche marche : si un operateur economique est saisi -> la recherche ne se lance pas
3234,Acces dossier
3777,Il manque un S
3235,Fiche individuelle : En modification on peut changer l'agent ?
3236,Liste des besoins individuels fait apparaitre les fiches closes.
3237,A la fin du parcour de l'agent mettre le flag arreter a 'oui'
3238,Liste des fiches individuels fait apparaitre les fiches closes.
3240,DA sur l'import/export de scenarii
3781,La gestion des contacts ne fonctionne pas correctement
3241,GIFT : La saisie d'une fiche en interne au format IN ne propose pas l'environnement fincances CS
3242,Le type de contrat n'est pas enregistre
3243,"La duree des marches subsequents precisee sur l'AC, n'est pas reprise sur le subsequent"
3244,"Si un AC est deja ouvert, on l'ouvre de nouveau lorsqu'on y accede par ailleurs"
3245,Marche subsequent et ventilation par budget
3246,MAX - Declaration du 1% solidarite
3247,ERREUR : Verifier que la commande se cree sans erreurs et que le workflow est correct (suivi de la commande)
3248,ERREUR : Les dates DGP sont mal renseignees dans la facture et le mvtligne.
3249,MAX - Declaration du 1% solidarite Test montant a zero pour prendre en compte la solidarite
3250,Impact e-marche : Gestion de la rubrique cdp lors de la liquidation de la facture.
3251,Le choix Bureau - visualiser ne ramene pas le meme nombre de factures que le choix factures a traiter.
3252,Pb exercice d'origine lors de liquidation
3253,MAX - Declaration du FNC Pas les memes montant suivant l'option nominative
3254,Besoins individuels
3255,Session : Stade Realisee onglet frais realise par defaut non fiat.
3256,Session: Evaluation/Absence apres cloture les absences sont toujours sasisissable.
3782,Affichage du champ Rubrique CDP
3257,Besoin individuelle : En modification on peut changer l'agent ?
3778,Aligner TOUS les montants a droites dans les listes
3258,Cloture de la session : Le besoin individuel est reste a Accepte
3267,Avancement d'echelon : Tableau CAP Proposition: Enregistrement deja existant
3262,Nouvel objet graphique : geolocalisation
3263,Recette technique GRH 8.5
3264,Compilation en masse des ctools avec plsqlon
3265,Mettre a niveau le creer_k7 (preparation des tar pour unix)
3268,Avancement d'echelon : propositions : Apres plantage probleme d'affichage
3269,Tableau CAP onglet Bloquees page vide apres selection
3270,Ouverture C/S depuis Web2.
3271,Liste des maxis problemes de cle en double en suppression
3272,Liste des changement de chevron : La liste est vide mais l'export presente des enregistrrements.
3273,Les montants du marche lot ne sont pas mis a jour lors du recalcul
3274,Calcul des changement de chevron suppression d'un enregistrement fantome.
3275,Les conditions d'avancement n'appaissent plus a l'ecran
3276,Les options en fome d'olive rouge plantage sans selection prealable
3277,Vue materialisee
3278,Visualisation d'un promouvable la fenetre de justification est en mise a jour
3279,Delais et taux IM
3280,Simulation plantage
3281,Copie d'un tableau d'avancement  Impossible de valider simplement .
3282,Officialisation : Impossible de lancer l'officialisation
3283,Le mt et le Date SERVICE FAIT ne sont pas geres tous les deux !
3284,Les cumuls sont faux lors du mandatement partiel d'une ligne de mouvement
3285,Titularisation : creation suivi de stage
3286,Probleme lors d'identifications successives a un webservice tiers
3287,Titularisation fiches des stages en instruction Editer tous les arretes de nomination plantage
3288,Titularisation: Liste des stage en phase de decision CAP pas de message de prise en compte
3289,Titularisation : injection en carriere : editer arreter en bas de l'ecran declanche aucune action
3290,titularisation : Injection en carriere malgres de nombreuse injection toujours aucun agent dans cette liste.
3291,TITULARISATION: Saisie d'un resultat d'entretient fentere bloquee apres validation
3292,Dossier agent: Liste des agents avec critere :  Affichage statut faux
3293,Dossier agent : Situation: validation generale message
3294,Dossier agent: absence: affichage des droits individuel: mesage SQL
3295,Dossier agent :Sanction : Blocage de l'ecran apres erreur sur l'intervalle entre les dates
3297,"Assistant : Message en bas de l'ecran lorsque clic ""Generer Arretes"""
3298,Page d'acceuil: Dossiers a suivre ne suivent plus.
3299,Changement des titres de fenetres
3300,MVT : La saisie du premandat sur une ligne de mouvement avec un eMarche ne modifie pas correctement les DGP
3301,Édition des bulletins de salaires: Les decimales de droite disparaissent dans la fenetre
3302,Saisie des lignes (enveloppes) : permettre l'ajout de lignes
3303,FILIEN : Le premandatement direct d'une ligne portant un eMarche n'initialise pas correctement les DGP
3304,Changement des libelles et presentation
3305,Avancement de grade: reussite a concours: les lignes blanches et bleus ne vont pas jusqu'au bout
3306,  Test de la creation de commandes en mode multi-utilisateurs
3307,Documentation installation Tomcat avec applicatif Web 2.0
3308,Alimentation et recuperation N° 1er bordereau et 1er mandat sur marche
3309,Gestion des references du premier mandat
3310,Filien - references marches
3311,Calcul des montants estimes a revoir
3312,MDT : La suppression d'un pre-mandat provoque un plantage de l'appli
3313,"Remplacer le terme ""Excel"" par ""Tableur"""
3314,Ajouter les libelles des criteres RH
3315,Procedure d'EXPORT DDP client pour HL
3316,Impossible de fermer une pop-up apres un double clic sur un REL present sur la popup
3317,Erreur Edition Fiche descriptive
3318,"En suppression, pas de maj des cumuls marches si la ligne de mvt est en refus"
3319,"Composant ""Saisie en masse"""
3320,"Impossible d'interdire l'affichage du menu ""Mes suppleances"" attache a un role e-Commandes."
3321,Validation possible d'un AC sans attributaire
3322,"Dans l'assistant de creation d'un AC, on parle a tord de ventilations par budgets"
3323,Il est possible a tord de declarer 2 ou plus un meme attributaire sur AC
3324,Ecran de recherche operateur economique a revoir
3325,L'usage de la gomme sur le sous-traitant dans declaration de sous-traitance n'efface pas les donnees liees
3326,On ne retrouve plus un AC pour lequel la creation n'est pas ete mene a terme (plantage par ex)
3327,"La validation des pre-mandats ne se termine pas, le programme fimanval boucle et reste au staut en cours"
3328,Compilation KSL
5502,REL groupe de rubrique (Agents patr rubrique) : Revoir les tailles des zones de saisie
3330,Test
3331,CG49 : Demandes d'amelioration e-mission
3332,Infos complementaires sur tranche
3775,remarques sur tel et fax d'une adresse
3333,retour KO des web-service
3334,Nouvelle representation d'une liste
3335,Mise a jour du document pre-requis XNET
3336,"Nouvelle edition dans le groupe ""Resultats de la simulation"""
3337,Verifier que la version du WAR est compatible avec la version BDD
3342,Affichage intyeractif du nom de la phase / page / composant courant
3339,Page blanche apres connexion
3340,Install RH 8.5.00: v0
3341,GRH 8.5.00 : pb dans les scripts web2
3343,Avoir un nouveau composant choix d'une couleur
3344,Avoir un composant REL qui reste active pendant toute la phase mais peut etre cache ou non
3345,Version teste : 2.1 (skin WEB2). Pb dans les listes personnalisables avec requetes personnalisables
3786,Modification d'un OP eco sur un marche devalide
3346,Double-clic
3347,"Violation de contrainte sur situbudg lors de pre-mandatement par filien, avec ventilations par service sur le marche."
3774,Les regles ne sont pas les memes sur GF/CS et E-TIERS
5928,"On ne peut pas visualiser le tiers depuis la liste, de meme impossible de faire un export excel"
3348,Lignes budgetaires: permettre la saisie de valeurs negatives
3395,Message associe a une exception non trouve
3350,Lancement du calcul le batch se termine en PB
3351,"R7 tech v8.5.00 lors de l'execution du script pa_grsaisagt_pack.sql, la fenetre SQLPLUS ne se ferme pas"
3352,R7 tech v8.5.00 le script CRE_SYNONYMES_SB.SQL ne s'execute pas
3353,"R7 tech v8.5.00 , changement nom index des tables du suivi"
3354,R7 tech v8.5.00 changement des nom du fichier Logs
3355,R7 tech v8.5.00 schema RHSBSUIVI a integrer avec RHSB
3356,Les tableaux de bord ne suive pas la cloture de paie
3357,Tableau de bord par imputation Ecran de detail bloque
3358,Bulletin specifique pour la mairie de Roanne
3359,Mise a jour des montants reels avec l'option mois manquant
3360,Tableau de bord par imputation: plusieurs lignes pour une meme imputation
3361,Tableau de bord population et l'export comporte des differences entre eux
3362,Retours presentation CARCA
3363,GRH 8.5 : Retours de recette technique
3364,GRH 8.5 : retours de recette technique
3365,Setup GRH 8.5.00 du 23/06 : retours
3366,"GRH 8.5, setup du 23/06 : blocage: fichier p_5003.sqs non trouve"
3367,"GRH 8.5, setup du 23/06 : erreurs rencontrees lors de la mise a jour de la base"
3368,Compteur agent pas de verif de doublon
3369,Compteurs agents non visibles dans liste des compteurs
3370,GRH 8.5 : setup du 23/06 : les habilitations au menu Simulations ont disparu
3371,"Extraction des agents (retraite) et des saisonniers : differencier l'affichage tableur et ""normal"""
3372,"Si l'on se connecte avec un utilisateur qui a dans ses parametres ""Grille d'ouverture"" de coche, l'appli se plante"
3373,CG 971 (Guadeloupe) : Demande de nouvelle fiche Notation
3374,Incoherence sur les montants des mandats en GF.CS d'origine SU
3375,R7 v8.5.00 - a mettre dans doc tech
3376,R7 v8.5.00 - fichier temp.sql a supprimer a la fin de la MAJ
